Domaine,Temps_Lecture,Scrolls,Clics,Progression,Note_Quiz
Histoire,10.390510770287161,42,19,0.9086266773290522,12.924256046484622
Langues,39.45067444926393,7,92,0.24329669278098398,14.05840352190268
Sciences,22.831630831951465,36,91,0.2345694924867866,7.830506374508968
Histoire,38.23236071549294,46,88,0.43792726637227497,12.994493458600967
Sciences,25.901514458027734,3,72,0.36554471507757735,12.522665658957266
Histoire,17.68332713863063,48,75,0.4752048991326523,9.326822472569669
Sciences,32.22468616791733,17,67,0.012916618250542355,11.68434417290077
Sciences,34.75481635881867,31,22,0.5481106391339838,16.002720736860468
Langues,59.48827534238123,47,77,0.71770346151136,18.828246721515466
Langues,12.119394206927005,18,12,0.1659758593077605,11.984711189921201
Langues,25.057759944863832,32,23,0.8646738213527462,15.923279637677037
Sciences,52.59469225441613,22,61,0.5327504450542155,18.365438535174768
Sciences,42.984774906302135,33,40,0.8270521506241206,17.882909638318974
Langues,51.334151592294795,24,78,0.45420288307282464,17.377576248716156
Littérature,43.01454592798889,29,34,0.21214592949936484,19.508486480714012
Langues,47.97681545730664,28,89,0.4093238010501101,15.717283728729845
Histoire,34.64608749985287,12,56,0.3881617681404771,15.348457936424492
Langues,20.243884644879877,10,88,0.6498519020299909,11.204463127226905
Sciences,50.500193041859994,4,88,0.09113580356668882,16.433046043864394
Langues,38.39103273319846,17,93,0.06299430831679542,12.869270985926981
Sciences,16.975259689341485,10,15,0.8058711181159144,14.477542378749197
Langues,50.244701343543305,20,94,0.7945880165819847,17.1313211270107
Langues,57.92929551812891,4,62,0.2956482174384192,20.0
Littérature,27.30819363142329,33,44,0.01920825820879879,12.496174057109219
Histoire,24.675612604322176,49,40,0.2603728035546987,12.224972207453401
Littérature,14.088758910378303,10,66,0.5548786877139816,12.05875936021711
Sciences,43.22456132247078,43,93,0.6925125913073736,13.769722736305635
Sciences,57.948080924824836,41,49,0.8404988830858333,19.081661970728597
Langues,16.79963449958038,15,63,0.6274197062884161,11.698246150273103
Sciences,34.25798156596578,38,95,0.7279354266275322,12.899405456863368
Langues,14.911909232662392,48,16,0.1636117638854735,11.172567084081251
Sciences,11.70549518549079,25,96,0.1325936514351309,6.316657904266696
Sciences,43.22505253338227,21,29,0.04787283296211209,15.664549989986217
Littérature,53.384358767174895,34,9,0.4752276631981335,20.0
Sciences,26.878526806301487,21,84,0.34785205188972457,9.922800995853041
Histoire,53.78825872050496,25,16,0.022408218302092386,20.0
Histoire,15.852654957551595,39,83,0.1860793922078502,7.804941978947374
Histoire,21.89803409587381,8,60,0.15032162541466765,11.681102854739974
Sciences,55.08033634533592,13,65,0.5794554148168173,19.64284944011296
Sciences,35.42549468453351,11,65,0.1905752071004958,13.55759933521725
Histoire,40.409619189851206,9,56,0.18392570052953738,16.196868362495927
Sciences,11.900911627125396,2,50,0.9185655251409945,13.055020807878021
Histoire,16.419495507394444,29,62,0.9099666957340596,12.093042598912144
Langues,12.789540625042658,29,66,0.14673955986672194,8.38862666656963
Histoire,55.25003699748346,39,75,0.12594875240884174,17.10351453470233
Langues,16.73974819354735,17,95,0.11400316367409813,7.918341091418368
Langues,52.48364133043773,29,11,0.36962339289300306,20.0
Sciences,27.551734968622657,47,36,0.41589747596142546,12.739680006430891
Littérature,50.029874818289,6,3,0.4244086112909975,20.0
Littérature,28.25217737283737,34,2,0.34161046779768367,18.17561491657076
Littérature,23.384201984643823,5,74,0.13007800336977693,13.676061065994979
Sciences,14.683035059452862,39,43,0.20234633191786633,8.492975038218585
Sciences,24.035329528706686,44,68,0.6327599530139663,9.974788434515311
Langues,33.57398583586399,47,37,0.18788229286158842,14.275193951836462
Langues,50.875439944839776,11,14,0.9225015499363741,20.0
Littérature,32.625747738434896,32,36,0.39397391517847735,16.73690938672188
Langues,58.571778746880874,21,16,0.14214543092195642,20.0
Sciences,37.081650542741144,44,51,0.49773151369673263,14.648314452271459
Langues,11.247281490572172,29,74,0.03180037150388748,7.139644909488758
Sciences,30.76836500956362,8,83,0.6031231725739262,13.297613830718285
Littérature,44.44495536932568,29,67,0.673488123886183,18.753211830496525
Histoire,21.71458231249124,23,46,0.10340814601611392,11.725519633697445
Histoire,44.93149754240793,11,42,0.744155249845181,19.386103433289616
Sciences,35.184865259075806,6,5,0.41815962859738776,17.994361541795232
Histoire,11.286888779155765,15,79,0.05614410672961445,7.497060732446064
Littérature,48.717647474010285,3,16,0.9393980936920592,20.0
Langues,38.018685190703756,32,85,0.9237039135005826,15.01524192193988
Langues,14.12467515405467,21,90,0.5126512969373903,8.864994955810804
Langues,33.760701673113644,7,43,0.9113113723300218,17.63719216729495
Littérature,24.364644088737332,11,83,0.4902473390653739,12.786078612658056
Histoire,53.98407712939665,45,87,0.9887780983082174,17.75212128599446
Littérature,24.24635264036244,5,21,0.11834147013321461,15.625464349959367
Histoire,57.08435354870994,4,47,0.6777068747865391,20.0
Langues,37.30663746735563,45,61,0.8759803775007718,15.659474173321444
Histoire,26.180685477336066,48,51,0.8587979387264832,13.814554408871595
Littérature,50.677250870878865,4,67,0.7112845426107852,20.0
Histoire,44.870018918288295,29,72,0.14250203320253396,15.346543582887662
Langues,30.698124784793976,17,49,0.6017327405628111,15.334091186806731
Langues,41.48091513532965,16,19,0.52612022745421,19.275896157860142
Sciences,48.929213201414065,20,78,0.24006643241545744,15.983190816760013
Sciences,52.57788971417447,8,66,0.3417611472622042,18.25815160719067
Histoire,50.82063568570318,11,52,0.9364430639157985,20.0
Littérature,18.3038544296709,4,97,0.7548488502895043,13.77119515248157
Langues,51.41947762517928,37,68,0.5818210050489087,17.767931061038414
Littérature,12.931452944188607,17,49,0.027938064502515902,11.181359095677482
Histoire,20.00853407752843,13,30,0.08949284382060152,12.646941972863061
Histoire,41.14633600329945,30,68,0.5512523265149808,15.769753925183597
Littérature,15.734626272345217,45,70,0.3795193040543198,10.802337744755734
Sciences,40.16737975281001,38,28,0.5877666564610398,16.555274739222988
Histoire,25.39828456817819,49,11,0.6226944568190518,15.269865192740538
Langues,31.473329257732416,31,53,0.5260744260925233,14.476164076958238
Sciences,25.757575172273903,31,7,0.29178535305097375,14.294393806556913
Histoire,13.508678393245223,43,13,0.3122008931113298,11.760247815565041
Sciences,35.037937646098044,10,66,0.021355324917003426,12.95562365738604
Langues,58.17997221974437,15,68,0.7262161034527839,20.0
Histoire,40.58916740800636,16,64,0.31884501245069774,15.834797325418636
Littérature,25.001593580856266,8,9,0.791389149262761,20.0
Histoire,57.807491706200956,39,12,0.45864892053473005,20.0
Littérature,29.46186259761137,23,82,0.36563473061598506,14.841585189934268
Sciences,44.875886693442176,43,35,0.845878976154304,18.228881086270896
Littérature,41.705640246122215,19,4,0.18667215183490005,20.0
Littérature,57.64554240194258,24,34,0.5050018913939985,20.0
Histoire,55.73013472474185,17,20,0.6224889226249595,20.0
Histoire,17.40020281750156,7,4,0.1713555792135214,14.12608224653026
Langues,14.284293736471124,43,94,0.631085728244989,8.196857654318345
Sciences,50.48211638994148,45,27,0.30797634078974045,17.3472505792362
Littérature,55.247160664841154,23,92,0.625696897748782,19.51004647591503
Sciences,34.64868019614497,31,70,0.4178727330173384,12.580575281317056
Langues,44.538063691688755,31,23,0.3577415127548379,18.672077103072198
Sciences,13.48941400892091,44,85,0.16595142411694563,5.787915442239509
Sciences,20.990219892823596,39,78,0.22127921207551127,7.806266753027263
Histoire,17.468809732836057,11,91,0.5635799986107425,10.102206539939282
Sciences,40.058029177501695,2,32,0.23617659160161464,16.79355968848409
Langues,19.87699468830536,40,39,0.5905697941876417,12.668952848617108
Littérature,12.992315777542531,22,6,0.47693078156675606,16.505052245356385
Sciences,25.110364136800534,46,50,0.8086306449753956,11.939589137169131
Langues,43.86062145569764,29,10,0.4387043637847935,19.587567593771038
Histoire,38.893186213092726,8,94,0.22485409969295667,13.72298343615561
Littérature,26.53624827473179,43,57,0.7686832869115106,14.388067426287327
Langues,51.67394379216882,22,62,0.9749863420882103,19.677819271885625
Sciences,23.81345540060448,33,9,0.41507028280425495,13.639448027297078
Littérature,23.02738191828413,15,97,0.28403894274319796,11.006424224122185
Histoire,37.997370539479405,42,51,0.4051077224344971,15.233383074358244
Sciences,33.91078199228878,25,17,0.710836502047153,16.592714149004774
Sciences,32.29863303001804,11,22,0.2698643349992673,15.372141446350156
Sciences,17.78928094770336,44,96,0.8112964631658894,8.55513138799584
Histoire,35.23230958164955,9,43,0.633374493595531,17.070528668784412
Littérature,22.950945863772212,13,70,0.4293575225630045,15.391166011375853
Langues,29.60899413095077,27,4,0.2641699600971077,16.38471824434065
Sciences,46.678522383530314,6,60,0.27482806536691995,17.35648377623969
Sciences,56.84314127796778,3,89,0.6018698808711085,17.398780286490748
Sciences,48.69314825946621,26,95,0.3958881163503746,15.02432430417618
Sciences,30.281694731163185,28,12,0.8584870196165681,17.79090847598178
Littérature,39.651656966438196,37,42,0.9482468226986086,20.0
Langues,47.3248907937852,44,36,0.8084795028892875,19.081019057332053
Histoire,30.711052504794576,35,27,0.12476183826162901,14.517240691983666
Histoire,28.012407940615056,46,49,0.273097579081406,12.593614809375048
Littérature,16.76216479779316,48,3,0.9767420080301175,16.794924713660635
Sciences,46.81304007379378,31,7,0.7597103293076853,20.0
Littérature,51.925429540381245,43,50,0.27239024177679017,19.134087794012803
Littérature,25.82922055149764,13,12,0.3304060574757517,17.469531085230116
Littérature,49.17538828212677,1,43,0.29106961634434836,20.0
Langues,40.510652916849374,20,22,0.7024745831158096,19.19379387907766
Langues,49.2041523201622,3,22,0.24925675616485998,20.0
Littérature,30.566869157483218,13,81,0.9584822600162383,16.78812788046612
Littérature,47.37881818248033,31,9,0.21324387045590354,20.0
Langues,30.4254558948813,24,88,0.21772097779781074,11.509348286417621
Littérature,14.437899270972645,2,86,0.24932639127646894,11.927352958089601
Langues,37.528945906747204,7,65,0.8603066436623252,16.941767236449692
Langues,32.71643631943228,14,12,0.5247815994734348,17.88066207973519
Histoire,22.643994360078857,25,36,0.0053036858941591936,12.140810206479205
Histoire,54.60566674833846,18,99,0.12154718551012411,16.34627214644733
Langues,29.14266527680006,40,91,0.040241896875705785,9.861830947731098
Littérature,11.95630557161407,19,33,0.5469714821683318,14.412693787646463
Littérature,29.106787010129516,29,98,0.3403944374986221,13.192901246154847
Littérature,31.225490395018486,14,87,0.7994538487831977,17.268679175330995
Histoire,53.08188615970799,28,20,0.2991288864559112,20.0
Sciences,49.95916040525218,45,54,0.007452338513737056,15.50035028856458
Langues,19.998329295396214,11,57,0.9577106092169029,13.998698868032925
Sciences,51.951461297943546,36,62,0.7405164499046577,17.229281730419604
Sciences,22.396361412683262,3,58,0.08637254007558459,11.54213688687172
Littérature,27.09670740821465,12,67,0.9870463417005927,14.76833142118113
Sciences,13.840922698874566,25,93,0.13931142640385974,5.484678679738703
Littérature,12.767815656718192,41,33,0.18824155500307393,11.334746334942245
Sciences,44.043006040556875,20,8,0.7411249973564868,20.0
Langues,56.16705422608665,21,16,0.48734647606553716,20.0
Histoire,34.650842711891435,33,96,0.8006644257401163,13.283064433024212
Histoire,52.204685597929156,48,95,0.6697541397876933,16.074633055483307
Littérature,49.687562484632664,32,45,0.3519320753278087,20.0
Sciences,43.23393616906646,1,86,0.7445133420600539,15.719791540863548
Sciences,58.91144655588893,47,82,0.6003415644330131,17.840290482916238
Sciences,50.1093960438193,39,78,0.511507507989945,16.424007998538514
Sciences,23.742219710713073,11,99,0.3645460102166743,9.688374402530215
Sciences,49.4507123110554,13,49,0.4680551414279954,19.08437542368087
Langues,44.63308231419518,16,92,0.6119974377225333,15.791864557070797
Histoire,29.976022331817582,47,73,0.4688157436374476,12.1412271452811
Littérature,13.839873511355751,46,37,0.7266788312683538,14.21586804861028
Sciences,20.717976480904984,46,85,0.7642140586974144,9.635569755873796
Histoire,49.86189458216775,15,27,0.6734681748735097,20.0
Langues,22.424264406802457,7,56,0.27845655214989995,12.49801512514631
Langues,59.892899151167406,20,38,0.47455872660174336,20.0
Langues,44.69940699942723,47,51,0.06880069611315576,15.662552740405449
Langues,33.861124035880394,1,35,0.829511196767671,18.142701011346055
Sciences,38.521834510596356,12,11,0.6476261362949688,19.694200282468245
Histoire,40.54363617707181,26,96,0.8564565046972539,14.928545762508039
Littérature,58.44724100163116,16,85,0.1182599887264254,20.0
Sciences,18.087059731575973,37,16,0.37853612439973583,12.316959373315875
Langues,23.61979013303773,17,46,0.3642881831815066,13.241623415945071
Langues,45.479552398562184,46,43,0.4130561771901262,17.217933266622744
Langues,21.99289915717828,44,24,0.7540307304260201,14.395021997856581
Langues,53.56485811010251,27,61,0.38433538275420576,18.60957941524338
Sciences,27.326708782905932,42,47,0.5553411247100712,13.825465095672994
Histoire,19.041969995790957,34,12,0.7449621749446841,14.870123452686766
Littérature,12.381038042490925,15,22,0.40357546116509313,16.49186494330844
Histoire,39.7797520158975,7,11,0.09379886593759212,18.592761079914123
Histoire,51.26410947772759,36,66,0.2990845111696776,17.246886885358645
Littérature,23.68965555743956,37,68,0.26034514575168255,14.617011515553305
Langues,55.876974312941016,23,52,0.10829553940583292,19.229435261523374
Langues,47.88671350590024,27,37,0.2737117385361011,18.531508251971793
Sciences,13.065034124939237,28,50,0.4198635950192129,10.524881129598192
Sciences,38.6316498337375,12,98,0.8722120637055415,14.088588779413863
Histoire,38.37204701626328,32,69,0.1766345074815251,14.014088079528346
Littérature,20.11861524679901,4,73,0.6384197276203719,12.871685925482055
Littérature,26.727218933286075,36,68,0.5358978245757974,13.48421407302224
Sciences,32.91394467918811,14,80,0.6308398180344782,13.631258326000548
Langues,12.403891061870922,32,53,0.3041614168789486,9.525127412612653
Sciences,17.488820464294392,15,95,0.8367454936333627,8.364062308318275
Histoire,18.200219455527936,44,41,0.2794711846951431,10.975054715305493
Sciences,28.961787722819544,19,82,0.23673860161332128,10.806903425965224
Langues,47.36787293382902,11,34,0.43543501621173397,19.626722732111805
Littérature,51.56518295486295,39,19,0.6838389699586127,20.0
Histoire,18.142452300851943,1,68,0.43118828682879085,11.577231586631369
Langues,47.59530180033849,33,22,0.7689393787141506,20.0
Histoire,43.53549791940847,34,57,0.5322701121259885,16.734941817731787
Littérature,54.53436959569392,41,52,0.3432855344326138,20.0
Sciences,58.439562697258594,2,87,0.7149429207162823,18.621548532223706
Sciences,16.223030440497052,48,81,0.6449249720505182,7.954949142673716
Littérature,14.033693071040833,15,79,0.7307350262103502,12.664699131095983
Sciences,49.98650644760047,32,90,0.1327749119948447,13.40601856841656
Sciences,18.108543654292923,4,14,0.775662603599426,15.704967139408813
Histoire,19.728726212860344,22,4,0.30086641501634703,14.488978072116058
Sciences,54.10179612629134,4,90,0.3263866319843054,16.217324780557806
Sciences,56.94824485512625,25,82,0.7696147018440598,17.83381655508942
Littérature,25.9235621961487,11,77,0.12356260514052364,15.260934498611386
Langues,52.1084050218997,5,30,0.33578074313754913,20.0
Littérature,52.94284547818255,8,47,0.8670999830112771,20.0
